genes,logFC,logCPM,PValue,FDR,Annotation
LOC112589711,0,-1.462865177,1,1,uncharacterized protein LOC112589711
LOC112589713,0,-1.462865177,1,1,uncharacterized protein LOC112589713
LOC112589734,0,-1.462865177,1,1,uncharacterized protein LOC112589734
LOC105182782,0,-1.462865177,1,1,odorant receptor 13a-like
LOC112589728,0,-1.462865177,1,1,uncharacterized protein LOC112589728
LOC112589729,0,-1.462865177,1,1,uncharacterized protein LOC112589729
LOC112589716,0,-1.462865177,1,1,uncharacterized protein LOC112589716
LOC105181581,0,-1.462865177,1,1,NEDD4-binding protein 1 isoform X1
LOC112589737,0,-1.462865177,1,1,uncharacterized protein LOC112589737
LOC112589718,0,-1.462865177,1,1,uncharacterized protein LOC112589718
LOC105189167,0,-1.462865177,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC105189166,0,-1.462865177,1,1,putative nuclease HARBI1
LOC112589741,0,-1.462865177,1,1,uncharacterized protein LOC112589741
LOC112589742,0,-1.462865177,1,1,WAS/WASL-interacting protein family member 2-like
LOC112589765,0,-1.462865177,1,1,uncharacterized protein LOC112589765 isoform X1
LOC112589766,0,-1.462865177,1,1,venom allergen 3-like
LOC112589767,0,-1.462865177,1,1,uncharacterized protein LOC112589767
LOC112589768,0,-1.462865177,1,1,uncharacterized protein LOC112589768
LOC112589769,0,-1.462865177,1,1,piggyBac transposable element-derived protein 5-like
LOC112589784,0,-1.462865177,1,1,uncharacterized protein LOC112589784
LOC112589782,0,-1.462865177,1,1,uncharacterized protein LOC112589782
LOC112589786,0,-1.462865177,1,1,uncharacterized protein LOC112589786
LOC112589798,0,-1.462865177,1,1,uncharacterized protein LOC112589798
LOC112589806,0,-1.462865177,1,1,ABC transporter F family member 4-like
LOC112589807,0,-1.462865177,1,1,uncharacterized protein LOC112589807
LOC112588039,0,-1.462865177,1,1,uncharacterized protein LOC112588039 isoform X1
LOC112589811,0,-1.462865177,1,1,golgin subfamily A member 6-like protein 6
LOC112589813,0,-1.462865177,1,1,putative uncharacterized protein FLJ37770
LOC112589820,0,-1.462865177,1,1,uncharacterized protein F54H12.2-like
LOC112589821,0,-1.462865177,1,1,uncharacterized protein F54H12.2-like
LOC112589822,0,-1.462865177,1,1,uncharacterized protein LOC112589822
LOC105181487,0,-1.462865177,1,1,uncharacterized protein LOC105181487
LOC112589823,0,-1.462865177,1,1,uncharacterized protein F54H12.2-like
LOC105191902,0,-1.462865177,1,1,uncharacterized protein LOC105191902 isoform X1
LOC112589824,0,-1.462865177,1,1,uncharacterized protein LOC112589824
LOC112589826,0,-1.462865177,1,1,uncharacterized protein LOC112589826
LOC112589827,0,-1.462865177,1,1,uncharacterized protein LOC112589827
LOC112589828,0,-1.462865177,1,1,uncharacterized protein LOC112589828
LOC112589829,0,-1.462865177,1,1,uncharacterized protein LOC112589829
LOC112589831,0,-1.462865177,1,1,uncharacterized protein LOC112589831
LOC112589833,0,-1.462865177,1,1,fatty acid synthase-like
LOC112589832,0,-1.462865177,1,1,trichohyalin-like
LOC105187289,0,-1.462865177,1,1,uncharacterized protein LOC105187289
LOC112589843,0,-1.462865177,1,1,uncharacterized protein LOC112589843
LOC112589847,0,-1.462865177,1,1,uncharacterized protein LOC112589847
LOC112589846,0,-1.462865177,1,1,uncharacterized protein LOC112589846
LOC112589850,0,-1.462865177,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC109503964,0,-1.462865177,1,1,uncharacterized protein LOC109503964 isoform X1
LOC105182572,0,-1.462865177,1,1,cytochrome b-c1 complex subunit 7
LOC112589856,0,-1.462865177,1,1,thyrotropin-releasing hormone-degrading ectoenzyme-like
LOC105182566,0,-1.462865177,1,1,chymotrypsin-1
LOC112589857,0,-1.462865177,1,1,uncharacterized protein LOC112589857
LOC112589858,0,-1.462865177,1,1,uncharacterized protein DDB_G0283697-like
LOC105180854,0,-1.462865177,1,1,uncharacterized protein LOC105180854 isoform X1
LOC105180853,0,-1.462865177,1,1,uncharacterized protein LOC105180853 isoform X1
LOC112589862,0,-1.462865177,1,1,transmembrane protein 18-like
LOC105190774,0,-1.462865177,1,1,endoplasmic reticulum-Golgi intermediate compartment protein 3 isoform X1
LOC105190772,0,-1.462865177,1,1,DNA-directed RNA polymerase III subunit RPC4 isoform X1
LOC112589864,0,-1.462865177,1,1,uncharacterized protein LOC112589864
LOC112589865,0,-1.462865177,1,1,LOW QUALITY PROTEIN: cysteine sulfinic acid decarboxylase-like
LOC112589876,0,-1.462865177,1,1,protein ANTAGONIST OF LIKE HETEROCHROMATIN PROTEIN 1-like
LOC105189398,0,-1.462865177,1,1,uncharacterized protein LOC105189398
LOC105180882,0,-1.462865177,1,1,uncharacterized protein LOC105180882
LOC112589873,0,-1.462865177,1,1,uncharacterized protein LOC112589873
LOC112589884,0,-1.462865177,1,1,protein max-like
LOC112589893,0,-1.462865177,1,1,uncharacterized protein LOC112589893
LOC112589894,0,-1.462865177,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC112589895,0,-1.462865177,1,1,putative nuclease HARBI1
LOC112589891,0,-1.462865177,1,1,putative uncharacterized protein FLJ37770
LOC112589892,0,-1.462865177,1,1,uncharacterized protein LOC112589892
LOC112589896,0,-1.462865177,1,1,uncharacterized protein LOC112589896
LOC112589897,0,-1.462865177,1,1,uncharacterized protein LOC112589897
LOC105187442,0,-1.462865177,1,1,uncharacterized protein LOC105187442
LOC105187445,0,-1.462865177,1,1,uncharacterized protein LOC105187445
LOC112589905,0,-1.462865177,1,1,bromodomain and WD repeat-containing protein 3-like
LOC112589903,0,-1.462865177,1,1,uncharacterized protein LOC112589903
LOC105185190,0,-1.462865177,1,1,coiled-coil domain-containing protein 1
LOC109504016,0,-1.462865177,1,1,uncharacterized protein LOC109504016
LOC105185196,0,-1.462865177,1,1,L-lactate dehydrogenase A-like 6A
LOC112589907,0,-1.462865177,1,1,uncharacterized protein LOC112589907
LOC112589926,0,-1.462865177,1,1,putative nuclease HARBI1 isoform X2
LOC105191466,0,-1.462865177,1,1,uncharacterized protein LOC105191466
LOC112589919,0,-1.462865177,1,1,uncharacterized protein LOC112589919
LOC112589931,0,-1.462865177,1,1,piggyBac transposable element-derived protein 4-like
LOC112589923,0,-1.462865177,1,1,uncharacterized protein LOC112589923 isoform X2
LOC105191637,0,-1.462865177,1,1,uncharacterized protein LOC105191637
LOC112589933,0,-1.462865177,1,1,vegetative cell wall protein gp1-like
LOC109503827,0,-1.462865177,1,1,uncharacterized protein LOC109503827
LOC112589935,0,-1.462865177,1,1,uncharacterized protein LOC112589935
LOC112589938,0,-1.462865177,1,1,uncharacterized protein LOC112589938
LOC112589939,0,-1.462865177,1,1,"uncharacterized protein LOC112589939, partial"
LOC112589940,0,-1.462865177,1,1,uncharacterized protein LOC112589940
LOC112589941,0,-1.462865177,1,1,uncharacterized protein LOC112589941
LOC112589942,0,-1.462865177,1,1,uncharacterized protein LOC112589942
LOC105184113,0,-1.462865177,1,1,uncharacterized protein LOC105184113
LOC112589948,0,-1.462865177,1,1,uncharacterized protein LOC112589948 isoform X1
LOC105185783,0,-1.462865177,1,1,uncharacterized protein LOC105185783
LOC105185765,0,-1.462865177,1,1,LOW QUALITY PROTEIN: beta-galactosidase
LOC112589956,0,-1.462865177,1,1,cytochrome P450 4C1-like
LOC112589959,0,-1.462865177,1,1,uncharacterized protein LOC112589959 isoform X1
LOC112589968,0,-1.462865177,1,1,zinc finger protein 431-like
LOC112589970,0,-1.462865177,1,1,zinc finger protein 671-like
LOC112589962,0,-1.462865177,1,1,zinc finger protein 880-like
LOC112589971,0,-1.462865177,1,1,uncharacterized protein LOC112589971
LOC112589966,0,-1.462865177,1,1,uncharacterized protein LOC112589966
LOC112589964,0,-1.462865177,1,1,zinc finger protein 62 homolog
LOC112589972,0,-1.462865177,1,1,zinc finger protein 271-like
LOC112589975,0,-1.462865177,1,1,"uncharacterized protein LOC112589975, partial"
LOC112588041,0,-1.462865177,1,1,uncharacterized protein LOC112588041
LOC112589978,0,-1.462865177,1,1,uncharacterized protein LOC112589978
LOC105185625,0,-1.462865177,1,1,uncharacterized protein LOC105185625
LOC112589979,0,-1.462865177,1,1,MAPK-interacting and spindle-stabilizing protein-like
LOC112589980,0,-1.462865177,1,1,uncharacterized protein LOC112589980
LOC105180810,0,-1.462865177,1,1,odorant receptor 43a-like
LOC109503636,0,-1.462865177,1,1,odorant receptor 43a-like
LOC109503635,0,-1.462865177,1,1,odorant receptor 43a-like
LOC109503637,0,-1.462865177,1,1,odorant receptor 43a-like
LOC112588067,0,-1.462865177,1,1,uncharacterized protein LOC112588067
LOC109503633,0,-1.462865177,1,1,odorant receptor 43a-like
LOC105180809,0,-1.462865177,1,1,odorant receptor Or2-like isoform X1
LOC105180808,0,-1.462865177,1,1,odorant receptor 43a-like
LOC109503638,0,-1.462865177,1,1,odorant receptor Or2-like
LOC105180807,0,-1.462865177,1,1,odorant receptor Or2 isoform X2
LOC105180806,0,-1.462865177,1,1,odorant receptor 43a-like isoform X2
LOC112589986,0,-1.462865177,1,1,odorant receptor 43a-like
LOC105180801,0,-1.462865177,1,1,odorant receptor Or2 isoform X1
LOC105180800,0,-1.462865177,1,1,odorant receptor 43a-like isoform X2
LOC105180799,0,-1.462865177,1,1,odorant receptor 43a
LOC109503632,0,-1.462865177,1,1,odorant receptor 43a-like
LOC105180797,0,-1.462865177,1,1,odorant receptor 85b-like
LOC112589984,0,-1.462865177,1,1,uncharacterized protein LOC112589984
LOC105180796,0,-1.462865177,1,1,odorant receptor Or2-like
LOC105180792,0,-1.462865177,1,1,odorant receptor Or2-like
LOC105180791,0,-1.462865177,1,1,odorant receptor Or2-like isoform X1
LOC112589983,0,-1.462865177,1,1,odorant receptor Or2-like isoform X1
LOC105180785,0,-1.462865177,1,1,odorant receptor 43a-like isoform X1
LOC105180783,0,-1.462865177,1,1,odorant receptor Or2-like
LOC112589987,0,-1.462865177,1,1,uncharacterized protein LOC112589987
LOC112589999,0,-1.462865177,1,1,uncharacterized protein LOC112589999
LOC112590000,0,-1.462865177,1,1,uncharacterized protein LOC112590000
LOC112590001,0,-1.462865177,1,1,uncharacterized protein LOC112590001
LOC112590002,0,-1.462865177,1,1,uncharacterized protein LOC112590002
LOC112590019,0,-1.462865177,1,1,endoplasmic reticulum-Golgi intermediate compartment protein 3 isoform X1
LOC105186227,0,-1.462865177,1,1,uncharacterized protein LOC105186227
LOC109504108,0,-1.462865177,1,1,cadherin-86C-like
LOC105189624,0,-1.462865177,1,1,mitochondrial sodium/calcium exchanger protein
LOC105187756,0,-1.462865177,1,1,uncharacterized protein LOC105187756
LOC105187766,0,-1.462865177,1,1,spidroin-2
LOC112590029,0,-1.462865177,1,1,cytochrome P450 9e2-like
LOC112590032,0,-1.462865177,1,1,"vacuolar protein sorting-associated protein 4-like, partial"
LOC112590034,0,-1.462865177,1,1,uncharacterized protein LOC112590034
LOC112590045,0,-1.462865177,1,1,uncharacterized protein LOC112590045 isoform X1
LOC112590053,0,-1.462865177,1,1,uncharacterized protein LOC112590053
LOC112590052,0,-1.462865177,1,1,uncharacterized protein LOC112590052
LOC105180772,0,-1.462865177,1,1,uncharacterized protein LOC105180772
LOC112590055,0,-1.462865177,1,1,40S ribosomal protein S28-like
LOC112590048,0,-1.462865177,1,1,uncharacterized protein LOC112590048
LOC112590050,0,-1.462865177,1,1,putative nuclease HARBI1
LOC112590051,0,-1.462865177,1,1,40S ribosomal protein S28-like
LOC112590058,0,-1.462865177,1,1,uncharacterized protein LOC112590058
LOC105187777,0,-1.462865177,1,1,uncharacterized protein LOC105187777
LOC105186664,0,-1.462865177,1,1,cytochrome P450 4C1-like isoform X2
LOC112590079,0,-1.462865177,1,1,uncharacterized protein LOC112590079
LOC112590072,0,-1.462865177,1,1,protein ALP1-like
LOC112590073,0,-1.462865177,1,1,uncharacterized protein LOC112590073
LOC105187830,0,-1.462865177,1,1,SIFamide-related peptide
LOC105186676,0,-1.462865177,1,1,extensin-2
LOC112590080,0,-1.462865177,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC105186711,0,-1.462865177,1,1,LOW QUALITY PROTEIN: venom serine protease 34
LOC112590091,0,-1.462865177,1,1,uncharacterized protein LOC112590091
LOC105190610,0,-1.462865177,1,1,ejaculatory bulb-specific protein 3
LOC112590087,0,-1.462865177,1,1,cell cycle checkpoint protein RAD17-like
LOC112590094,0,-1.462865177,1,1,uncharacterized protein LOC112590094
LOC112590095,0,-1.462865177,1,1,uncharacterized protein LOC112590095
LOC109504022,0,-1.462865177,1,1,piggyBac transposable element-derived protein 4-like
LOC112590101,0,-1.462865177,1,1,"uncharacterized protein LOC112590101, partial"
LOC105192082,0,-1.462865177,1,1,zinc finger protein 43-like
LOC112590115,0,-1.462865177,1,1,uncharacterized protein LOC112590115
LOC112590116,0,-1.462865177,1,1,uncharacterized protein LOC112590116
LOC112590123,0,-1.462865177,1,1,uncharacterized protein LOC112590123
LOC112590138,0,-1.462865177,1,1,cytochrome P450 4C1-like
LOC112590142,0,-1.462865177,1,1,"vitamin K-dependent protein C-like, partial"
LOC112590144,0,-1.462865177,1,1,WAS/WASL-interacting protein family member 2-like
LOC112590145,0,-1.462865177,1,1,uncharacterized protein LOC112590145
LOC105182904,0,-1.462865177,1,1,triadin
LOC112590146,0,-1.462865177,1,1,uncharacterized protein LOC112590146
LOC112590149,0,-1.462865177,1,1,sialidase-like
LOC112590151,0,-1.462865177,1,1,uncharacterized protein LOC112590151
LOC105192630,0,-1.462865177,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC109504396,0,-1.462865177,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC112590150,0,-1.462865177,1,1,glutamic acid-rich protein-like
LOC112590153,0,-1.462865177,1,1,hippocalcin-like protein 4
LOC105184205,0,-1.462865177,1,1,TATA-box-binding protein
LOC112590156,0,-1.462865177,1,1,uncharacterized protein LOC112590156
LOC112590158,0,-1.462865177,1,1,uncharacterized protein LOC112590158
LOC112590159,0,-1.462865177,1,1,ATP-dependent helicase rhp16-like
LOC112590166,0,-1.462865177,1,1,uncharacterized protein LOC112590166
LOC105184110,0,-1.462865177,1,1,uncharacterized protein LOC105184110
LOC112590167,0,-1.462865177,1,1,uncharacterized protein LOC112590167
LOC105180640,0,-1.462865177,1,1,uncharacterized protein LOC105180640
LOC112590168,0,-1.462865177,1,1,uncharacterized protein LOC112590168
LOC112590169,0,-1.462865177,1,1,uncharacterized protein LOC112590169
LOC105190686,0,-1.462865177,1,1,putative uncharacterized protein FLJ37770
LOC112590184,0,-1.462865177,1,1,uncharacterized protein LOC112590184
LOC112590177,0,-1.462865177,1,1,uncharacterized protein LOC112590177
LOC105189990,0,-1.462865177,1,1,uncharacterized protein LOC105189990
LOC105189989,0,-1.462865177,1,1,uncharacterized protein LOC105189989
LOC112590178,0,-1.462865177,1,1,uncharacterized protein LOC112590178
LOC112590179,0,-1.462865177,1,1,uncharacterized protein LOC112590179
LOC112590180,0,-1.462865177,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC109504480,0,-1.462865177,1,1,odorant receptor 46a-like
LOC105190671,0,-1.462865177,1,1,odorant receptor Or2-like
LOC112590188,0,-1.462865177,1,1,uncharacterized protein LOC112590188
LOC105182107,0,-1.462865177,1,1,uncharacterized protein LOC105182107
LOC112590189,0,-1.462865177,1,1,uncharacterized protein LOC112590189
LOC112590190,0,-1.462865177,1,1,ABC transporter F family member 4-like
LOC112590191,0,-1.462865177,1,1,uncharacterized protein LOC112590191
LOC112590192,0,-1.462865177,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC112590193,0,-1.462865177,1,1,golgin subfamily A member 6-like protein 1
LOC105181041,0,-1.462865177,1,1,uncharacterized protein LOC105181041
LOC112590194,0,-1.462865177,1,1,mucin-3A-like
LOC105186769,0,-1.462865177,1,1,"UPF0769 protein C21orf59 homolog, partial"
LOC105192062,0,-1.462865177,1,1,uncharacterized protein LOC105192062
LOC105192498,0,-1.462865177,1,1,uncharacterized protein LOC105192498
LOC105192507,0,-1.462865177,1,1,uncharacterized protein LOC105192507
LOC105192071,0,-1.462865177,1,1,uncharacterized protein LOC105192071
LOC105192078,0,-1.462865177,1,1,uncharacterized protein LOC105192078
LOC105192512,0,-1.462865177,1,1,signal recognition particle 54 kDa protein-like
LOC105192103,0,-1.462865177,1,1,uncharacterized protein LOC105192103
LOC105192109,0,-1.462865177,1,1,uncharacterized protein LOC105192109
LOC105192115,0,-1.462865177,1,1,uncharacterized protein LOC105192115
LOC105192516,0,-1.462865177,1,1,putative odorant receptor 85d
LOC112590200,0,-1.462865177,1,1,odorant receptor 13a-like
LOC105192553,0,-1.462865177,1,1,odorant receptor 4-like
LOC109504692,0,-1.462865177,1,1,uncharacterized protein LOC109504692
LOC105192592,0,-1.462865177,1,1,odorant receptor 22c
LOC105184040,0,-1.462865177,1,1,uncharacterized protein LOC105184040
LOC112590205,0,-1.462865177,1,1,uncharacterized protein LOC112590205
LOC112590215,0,-1.462865177,1,1,uncharacterized protein LOC112590215
LOC112590220,0,-1.462865177,1,1,uncharacterized protein LOC112590220
LOC112590223,0,-1.462865177,1,1,odorant receptor 4-like isoform X2
LOC112590222,0,-1.462865177,1,1,uncharacterized protein LOC112590222
LOC105192087,0,-1.462865177,1,1,uncharacterized protein LOC105192087
LOC112590250,0,-1.462865177,1,1,uncharacterized protein LOC112590250
LOC112590255,0,-1.462865177,1,1,uncharacterized protein LOC112590255
LOC112590256,0,-1.462865177,1,1,integrin alpha-PS1-like isoform X2
LOC105186256,0,-1.462865177,1,1,LOW QUALITY PROTEIN: V-type proton ATPase subunit D
LOC112590271,0,-1.462865177,1,1,40S ribosomal protein S28-like
LOC112590268,0,-1.462865177,1,1,uncharacterized protein LOC112590268
LOC112590258,0,-1.462865177,1,1,putative nuclease HARBI1
LOC112590259,0,-1.462865177,1,1,putative nuclease HARBI1
LOC112590261,0,-1.462865177,1,1,uncharacterized protein LOC112590261
LOC112590263,0,-1.462865177,1,1,uncharacterized protein LOC112590263
LOC112590273,0,-1.462865177,1,1,40S ribosomal protein S28-like
LOC112590272,0,-1.462865177,1,1,uncharacterized protein LOC112590272
LOC112590267,0,-1.462865177,1,1,putative nuclease HARBI1
LOC112590264,0,-1.462865177,1,1,uncharacterized protein LOC112590264
LOC112590299,0,-1.462865177,1,1,uncharacterized protein LOC112590299
LOC112590298,0,-1.462865177,1,1,uncharacterized protein LOC112590298
LOC112590292,0,-1.462865177,1,1,odorant receptor 9a-like
LOC112590301,0,-1.462865177,1,1,cell wall integrity and stress response component 3-like
LOC112590303,0,-1.462865177,1,1,uncharacterized protein LOC112590303
LOC112590304,0,-1.462865177,1,1,uncharacterized protein LOC112590304
LOC112590313,0,-1.462865177,1,1,fatty acid synthase-like
LOC112590322,0,-1.462865177,1,1,suppressor protein of bem1/bed5 double mutants-like
LOC112590323,0,-1.462865177,1,1,uncharacterized protein LOC112590323
LOC112590325,0,-1.462865177,1,1,uncharacterized protein LOC112590325
LOC112590327,0,-1.462865177,1,1,probable serine/threonine-protein kinase atr1
LOC112590330,0,-1.462865177,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC105182519,0,-1.462865177,1,1,uncharacterized protein LOC105182519
LOC112590348,0,-1.462865177,1,1,thymidylate synthase-like
LOC112590354,0,-1.462865177,1,1,uncharacterized protein LOC112590354
LOC112590352,0,-1.462865177,1,1,uncharacterized protein LOC112590352
LOC112590353,0,-1.462865177,1,1,uncharacterized protein LOC112590353
LOC112590369,0,-1.462865177,1,1,uncharacterized protein LOC112590369
LOC112590365,0,-1.462865177,1,1,uncharacterized protein LOC112590365
LOC112590378,0,-1.462865177,1,1,uncharacterized protein LOC112590378
LOC112590373,0,-1.462865177,1,1,piggyBac transposable element-derived protein 4-like
LOC105183641,0,-1.462865177,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC112590377,0,-1.462865177,1,1,uncharacterized protein LOC112590377
LOC105185864,0,-1.462865177,1,1,uncharacterized protein LOC105185864
LOC105185859,0,-1.462865177,1,1,uncharacterized protein LOC105185859
LOC112590401,0,-1.462865177,1,1,uncharacterized protein LOC112590401
LOC112590389,0,-1.462865177,1,1,uncharacterized protein LOC112590389
LOC112590407,0,-1.462865177,1,1,uncharacterized protein LOC112590407
LOC112588080,0,-1.462865177,1,1,uncharacterized protein LOC112588080 isoform X2
LOC112590394,0,-1.462865177,1,1,uncharacterized protein LOC112590394
LOC105184351,0,-1.462865177,1,1,"nascent polypeptide-associated complex subunit alpha, muscle-specific form-like"
LOC112590405,0,-1.462865177,1,1,uncharacterized protein LOC112590405
LOC112590426,0,-1.462865177,1,1,uncharacterized protein LOC112590426
LOC112590427,0,-1.462865177,1,1,uncharacterized protein LOC112590427
LOC112590428,0,-1.462865177,1,1,uncharacterized protein LOC112590428
LOC112590431,0,-1.462865177,1,1,WAS/WASL-interacting protein family member 2-like
LOC109504293,0,-1.462865177,1,1,"uncharacterized protein LOC109504293, partial"
LOC112590445,0,-1.462865177,1,1,ribonucleoside-diphosphate reductase large chain-like
LOC112590446,0,-1.462865177,1,1,reticulocyte-binding protein PFD0110w-like
LOC112590451,0,-1.462865177,1,1,uncharacterized protein F54H12.2-like
LOC105187103,0,-1.462865177,1,1,nose resistant to fluoxetine protein 6-like
LOC105190692,0,-1.462865177,1,1,uncharacterized protein LOC105190692
LOC112590454,0,-1.462865177,1,1,uncharacterized protein LOC112590454
LOC112590455,0,-1.462865177,1,1,uncharacterized protein LOC112590455
LOC112590457,0,-1.462865177,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC109503668,0,-1.462865177,1,1,uncharacterized protein LOC109503668
LOC112590460,0,-1.462865177,1,1,"uncharacterized protein LOC112590460, partial"
LOC112590458,0,-1.462865177,1,1,uncharacterized protein LOC112590458
LOC112590462,0,-1.462865177,1,1,DDRGK domain-containing protein 1-like isoform X2
LOC112590463,0,-1.462865177,1,1,uncharacterized protein LOC112590463
LOC112590461,0,-1.462865177,1,1,protein ALP1-like
LOC109503680,0,-1.462865177,1,1,odorant receptor 46a-like
LOC105186409,0,-1.462865177,1,1,odorant receptor 94a
LOC112590469,0,-1.462865177,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC105191616,0,-1.462865177,1,1,uncharacterized protein LOC105191616
LOC105191614,0,-1.462865177,1,1,odorant receptor 4-like
LOC105187940,0,-1.462865177,1,1,"uncharacterized protein LOC105187940, partial"
LOC105190449,0,-1.462865177,1,1,uncharacterized protein LOC105190449 isoform X1
LOC105190448,0,-1.462865177,1,1,uncharacterized protein LOC105190448
LOC109504528,0,-1.462865177,1,1,uncharacterized protein LOC109504528
LOC105186202,0,-1.462865177,1,1,cytochrome P450 CYP12A2
LOC105185051,0,-1.462865177,1,1,odorant receptor Or2
LOC105183885,0,-1.462865177,1,1,innexin inx2
LOC105183874,0,-1.462865177,1,1,cuticle protein 38
LOC105183876,0,-1.462865177,1,1,uncharacterized protein LOC105183876
LOC105190081,0,-1.462865177,1,1,uncharacterized protein LOC105190081
LOC105190080,0,-1.462865177,1,1,uncharacterized protein LOC105190080
LOC112590472,0,-1.462865177,1,1,cuticle protein 10.6-like
LOC105190091,0,-1.462865177,1,1,protein doublesex
LOC105184171,0,-1.462865177,1,1,uncharacterized protein LOC105184171 isoform X1
LOC105184170,0,-1.462865177,1,1,uncharacterized protein LOC105184170 isoform X2
LOC105184169,0,-1.462865177,1,1,uncharacterized protein LOC105184169 isoform X1
LOC105184168,0,-1.462865177,1,1,uncharacterized protein LOC105184168
LOC109503944,0,-1.462865177,1,1,uncharacterized protein LOC109503944 isoform X1
LOC105184166,0,-1.462865177,1,1,uncharacterized protein LOC105184166
LOC105184509,0,-1.462865177,1,1,gastrulation defective protein 1 homolog isoform X1
LOC112590479,0,-1.462865177,1,1,uncharacterized protein LOC112590479
LOC105186652,0,-1.462865177,1,1,"uncharacterized protein LOC105186652, partial"
LOC112590485,0,-1.462865177,1,1,uncharacterized protein LOC112590485
LOC109504559,0,-1.462865177,1,1,piggyBac transposable element-derived protein 4-like
LOC105186519,0,-1.462865177,1,1,uncharacterized protein LOC105186519
LOC112590495,0,-1.462865177,1,1,uncharacterized protein LOC112590495
LOC112590496,0,-1.462865177,1,1,uncharacterized protein LOC112590496
LOC112590501,0,-1.462865177,1,1,uncharacterized protein LOC112590501
LOC112590498,0,-1.462865177,1,1,uncharacterized protein F54H12.2-like
LOC112590503,0,-1.462865177,1,1,uncharacterized protein LOC112590503
LOC112590504,0,-1.462865177,1,1,uncharacterized protein LOC112590504
LOC112590500,0,-1.462865177,1,1,uncharacterized protein LOC112590500
LOC112590511,0,-1.462865177,1,1,uncharacterized protein LOC112590511
LOC105182778,0,-1.462865177,1,1,uncharacterized protein LOC105182778
LOC105188017,0,-1.462865177,1,1,uncharacterized protein LOC105188017
LOC112590518,0,-1.462865177,1,1,zinc finger MYM-type protein 5-like
LOC105188674,0,-1.462865177,1,1,venom allergen 3-like
LOC112590523,0,-1.462865177,1,1,uncharacterized protein LOC112590523
LOC105184473,0,-1.462865177,1,1,acetylcholinesterase
LOC105189976,0,-1.462865177,1,1,uncharacterized protein LOC105189976
LOC105186048,0,-1.462865177,1,1,uncharacterized protein LOC105186048
LOC112590524,0,-1.462865177,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC112590537,0,-1.462865177,1,1,uncharacterized protein LOC112590537 isoform X2
LOC112590540,0,-1.462865177,1,1,uncharacterized protein LOC112590540
LOC112590547,0,-1.462865177,1,1,elongation of very long chain fatty acids protein AAEL008004-like
LOC112590545,0,-1.462865177,1,1,uncharacterized protein LOC112590545
LOC105190000,0,-1.462865177,1,1,uncharacterized protein LOC105190000
LOC112590557,0,-1.462865177,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC112590562,0,-1.462865177,1,1,"uncharacterized protein LOC112590562, partial"
LOC112590574,0,-1.462865177,1,1,uncharacterized protein LOC112590574
LOC112590575,0,-1.462865177,1,1,uncharacterized protein LOC112590575
LOC105183119,0,-1.462865177,1,1,uncharacterized protein LOC105183119
LOC109503731,0,-1.462865177,1,1,LOW QUALITY PROTEIN: trihelix transcription factor GT-3a-like
LOC112590576,0,-1.462865177,1,1,uncharacterized protein LOC112590576
LOC112590577,0,-1.462865177,1,1,uncharacterized protein LOC112590577
LOC112590578,0,-1.462865177,1,1,uncharacterized protein LOC112590578
LOC105185263,0,-1.462865177,1,1,uncharacterized protein LOC105185263
LOC105185332,0,-1.462865177,1,1,uncharacterized protein LOC105185332
LOC105185396,0,-1.462865177,1,1,uncharacterized protein LOC105185396
LOC112590593,0,-1.462865177,1,1,uncharacterized protein LOC112590593
LOC112590594,0,-1.462865177,1,1,uncharacterized protein LOC112590594
LOC105180867,0,-1.462865177,1,1,"glycine-rich protein 23, partial"
LOC105188151,0,-1.462865177,1,1,uncharacterized protein LOC105188151
LOC112590618,0,-1.462865177,1,1,uncharacterized protein LOC112590618
LOC112590619,0,-1.462865177,1,1,uncharacterized protein LOC112590619
LOC105188134,0,-1.462865177,1,1,uncharacterized protein LOC105188134
LOC112590630,0,-1.462865177,1,1,uncharacterized protein LOC112590630 isoform X1
LOC112590622,0,-1.462865177,1,1,"protein ALP1-like, partial"
LOC112590636,0,-1.462865177,1,1,uncharacterized protein LOC112590636
LOC112590637,0,-1.462865177,1,1,uncharacterized protein LOC112590637
LOC112590638,0,-1.462865177,1,1,uncharacterized protein LOC112590638
LOC112590640,0,-1.462865177,1,1,WAS/WASL-interacting protein family member 2-like
LOC112590642,0,-1.462865177,1,1,"uncharacterized protein LOC112590642, partial"
LOC105188041,0,-1.462865177,1,1,uncharacterized protein LOC105188041
LOC112590645,0,-1.462865177,1,1,uncharacterized protein LOC112590645
LOC112590644,0,-1.462865177,1,1,uncharacterized protein LOC112590644
