genes,logFC,logCPM,PValue,FDR,Annotation
LOC112588442,0,-0.226674908,1,1,dentin sialophosphoprotein-like
LOC112588444,0,-0.226674908,1,1,uncharacterized protein LOC112588444
LOC112588455,0,-0.226674908,1,1,uncharacterized protein LOC112588455
LOC112588452,0,-0.226674908,1,1,cytochrome P450 4C1-like
LOC112588450,0,-0.226674908,1,1,uncharacterized protein LOC112588450
LOC112588451,0,-0.226674908,1,1,uncharacterized protein LOC112588451
LOC112588456,0,-0.226674908,1,1,putative glycine-rich cell wall structural protein 1
LOC112588457,0,-0.226674908,1,1,calphotin-like
LOC105188980,0,-0.226674908,1,1,peptidyl-prolyl cis-trans isomerase
LOC112588476,0,-0.226674908,1,1,uncharacterized protein LOC112588476
LOC112588477,0,-0.226674908,1,1,uncharacterized protein LOC112588477
LOC105185070,0,-0.226674908,1,1,uncharacterized protein LOC105185070
LOC105185069,0,-0.226674908,1,1,uncharacterized protein LOC105185069
LOC109504011,0,-0.226674908,1,1,uncharacterized protein LOC109504011
LOC105185065,0,-0.226674908,1,1,uncharacterized protein LOC105185065
LOC112588480,0,-0.226674908,1,1,uncharacterized protein LOC112588480
LOC105185078,0,-0.226674908,1,1,uncharacterized protein LOC105185078
LOC105185056,0,-0.226674908,1,1,uncharacterized protein LOC105185056
LOC112588483,0,-0.226674908,1,1,uncharacterized protein LOC112588483
LOC112588488,0,-0.226674908,1,1,piggyBac transposable element-derived protein 4-like
LOC109504655,0,-0.226674908,1,1,uncharacterized protein LOC109504655
LOC112588482,0,-0.226674908,1,1,putative nuclease HARBI1
LOC112588485,0,-0.226674908,1,1,uncharacterized protein LOC112588485 isoform X2
LOC105183002,0,-0.226674908,1,1,uncharacterized protein LOC105183002 isoform X1
LOC112588481,0,-0.226674908,1,1,titin-like
LOC105190499,0,-0.226674908,1,1,uncharacterized protein LOC105190499
LOC112588494,0,-0.226674908,1,1,uncharacterized protein LOC112588494
LOC105180639,0,-0.226674908,1,1,uncharacterized protein LOC105180639
LOC112588498,0,-0.226674908,1,1,WAS/WASL-interacting protein family member 2-like
LOC112588499,0,-0.226674908,1,1,uncharacterized protein LOC112588499
LOC112588500,0,-0.226674908,1,1,uncharacterized protein LOC112588500
LOC112588502,0,-0.226674908,1,1,uncharacterized protein LOC112588502
LOC105187924,0,-0.226674908,1,1,uncharacterized protein LOC105187924
LOC112588503,0,-0.226674908,1,1,tigger transposable element-derived protein 6-like
LOC112588506,0,-0.226674908,1,1,probable transcription-associated protein 1
LOC112588515,0,-0.226674908,1,1,uncharacterized protein LOC112588515
LOC105191252,0,-0.226674908,1,1,LOW QUALITY PROTEIN: odorant receptor 13a
LOC105191242,0,-0.226674908,1,1,ATP-dependent RNA helicase A-like
LOC105191247,0,-0.226674908,1,1,short-chain dehydrogenase/reductase family 16C member 6
LOC109504613,0,-0.226674908,1,1,ATP-binding cassette sub-family A member 3-like
LOC112588520,0,-0.226674908,1,1,"esterase E4-like, partial"
LOC112588530,0,-0.226674908,1,1,drebrin-like
LOC112588532,0,-0.226674908,1,1,transcription initiation factor TFIID subunit 11-like
LOC105190602,0,-0.226674908,1,1,LOW QUALITY PROTEIN: uncharacterized protein LOC105190602
LOC105190486,0,-0.226674908,1,1,uncharacterized protein LOC105190486
LOC112588560,0,-0.226674908,1,1,histone-lysine N-methyltransferase EZH2-like
LOC112588575,0,-0.226674908,1,1,uncharacterized protein LOC112588575
LOC105190356,0,-0.226674908,1,1,flexible cuticle protein 12-like
LOC105189846,0,-0.226674908,1,1,odorant receptor 94a
LOC112588580,0,-0.226674908,1,1,uncharacterized protein LOC112588580
LOC112588582,0,-0.226674908,1,1,uncharacterized protein LOC112588582
LOC105185432,0,-0.226674908,1,1,putative odorant receptor 85d isoform X1
LOC112588590,0,-0.226674908,1,1,uncharacterized protein F54H12.2-like
LOC112588591,0,-0.226674908,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC112588592,0,-0.226674908,1,1,basic salivary proline-rich protein 2-like
LOC112588593,0,-0.226674908,1,1,uncharacterized protein LOC112588593
LOC112588594,0,-0.226674908,1,1,fatty acid synthase-like
LOC112588595,0,-0.226674908,1,1,fatty acid synthase-like
LOC112588596,0,-0.226674908,1,1,arabinogalactan protein 1-like
LOC105190484,0,-0.226674908,1,1,uncharacterized protein LOC105190484
LOC112588597,0,-0.226674908,1,1,calponin homology domain-containing protein DDB_G0272472-like
LOC105182526,0,-0.226674908,1,1,uncharacterized protein LOC105182526
LOC105180509,0,-0.226674908,1,1,uncharacterized protein LOC105180509
LOC105185699,0,-0.226674908,1,1,putative odorant receptor 92a
LOC105186187,0,-0.226674908,1,1,uncharacterized protein LOC105186187
LOC112588630,0,-0.226674908,1,1,uncharacterized protein LOC112588630
LOC112588644,0,-0.226674908,1,1,phospholipase A1 member A-like
LOC105190414,0,-0.226674908,1,1,uncharacterized protein LOC105190414
LOC105190415,0,-0.226674908,1,1,uncharacterized protein LOC105190415
LOC112588651,0,-0.226674908,1,1,uncharacterized protein LOC112588651
LOC105190417,0,-0.226674908,1,1,uncharacterized protein LOC105190417
LOC112588655,0,-0.226674908,1,1,uncharacterized protein LOC112588655
LOC112588656,0,-0.226674908,1,1,uncharacterized protein LOC112588656
LOC112588657,0,-0.226674908,1,1,"uncharacterized protein LOC112588657, partial"
LOC105191281,0,-0.226674908,1,1,uncharacterized protein LOC105191281
LOC112588668,0,-0.226674908,1,1,uncharacterized protein LOC112588668
LOC112588667,0,-0.226674908,1,1,uncharacterized protein LOC112588667
LOC112588670,0,-0.226674908,1,1,uncharacterized protein LOC112588670
LOC112588671,0,-0.226674908,1,1,dentin sialophosphoprotein-like
LOC105185049,0,-0.226674908,1,1,organic cation transporter protein
LOC109503696,0,-0.226674908,1,1,uncharacterized protein LOC109503696
LOC112588677,0,-0.226674908,1,1,protein ALP1-like
LOC105191120,0,-0.226674908,1,1,uncharacterized protein F54H12.2
LOC105192069,0,-0.226674908,1,1,LOW QUALITY PROTEIN: putative nuclease HARBI1
LOC112588675,0,-0.226674908,1,1,uncharacterized protein LOC112588675
LOC105192068,0,-0.226674908,1,1,uncharacterized protein LOC105192068
LOC105192073,0,-0.226674908,1,1,uncharacterized protein LOC105192073
LOC105184431,0,-0.226674908,1,1,uncharacterized protein LOC105184431
LOC112588692,0,-0.226674908,1,1,uncharacterized protein LOC112588692
LOC112588682,0,-0.226674908,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC112588683,0,-0.226674908,1,1,uncharacterized protein F54H12.2-like
LOC112588684,0,-0.226674908,1,1,uncharacterized protein LOC112588684
LOC112588685,0,-0.226674908,1,1,uncharacterized protein LOC112588685
LOC112588698,0,-0.226674908,1,1,uncharacterized protein LOC112588698
LOC112588699,0,-0.226674908,1,1,uncharacterized protein LOC112588699
LOC112588703,0,-0.226674908,1,1,uncharacterized protein LOC112588703
LOC112588704,0,-0.226674908,1,1,uncharacterized protein LOC112588704
LOC109504164,0,-0.226674908,1,1,uncharacterized protein LOC109504164
LOC112588702,0,-0.226674908,1,1,uncharacterized protein LOC112588702
LOC112588709,0,-0.226674908,1,1,uncharacterized protein LOC112588709 isoform X1
LOC105183627,0,-0.226674908,1,1,uncharacterized protein LOC105183627
LOC112588721,0,-0.226674908,1,1,uncharacterized protein LOC112588721
LOC112588718,0,-0.226674908,1,1,uncharacterized protein LOC112588718
LOC112588726,0,-0.226674908,1,1,uncharacterized protein LOC112588726
LOC112588723,0,-0.226674908,1,1,uncharacterized protein LOC112588723
LOC112588724,0,-0.226674908,1,1,uncharacterized protein LOC112588724
LOC105182851,0,-0.226674908,1,1,uncharacterized protein LOC105182851
LOC105190473,0,-0.226674908,1,1,uncharacterized protein LOC105190473
LOC112588729,0,-0.226674908,1,1,uncharacterized protein LOC112588729
LOC105188039,0,-0.226674908,1,1,uncharacterized protein LOC105188039
LOC112588730,0,-0.226674908,1,1,uncharacterized protein LOC112588730
LOC112588731,0,-0.226674908,1,1,uncharacterized protein LOC112588731
LOC112588732,0,-0.226674908,1,1,uncharacterized protein LOC112588732
LOC112588736,0,-0.226674908,1,1,fatty acid synthase-like
LOC105187806,0,-0.226674908,1,1,sodium-coupled monocarboxylate transporter 1
LOC109504313,0,-0.226674908,1,1,zinc finger BED domain-containing protein 4-like
LOC112588751,0,-0.226674908,1,1,uncharacterized protein LOC112588751
LOC109504422,0,-0.226674908,1,1,uncharacterized protein LOC109504422
LOC105189246,0,-0.226674908,1,1,uncharacterized protein LOC105189246
LOC112588763,0,-0.226674908,1,1,putative nuclease HARBI1
LOC112588764,0,-0.226674908,1,1,40S ribosomal protein S28-like
LOC112588766,0,-0.226674908,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC112588767,0,-0.226674908,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC109503732,0,-0.226674908,1,1,odorant receptor 49b-like isoform X1
LOC109504550,0,-0.226674908,1,1,E3 ubiquitin-protein ligase MARCH2-like
LOC105190677,0,-0.226674908,1,1,uncharacterized protein LOC105190677
LOC112588772,0,-0.226674908,1,1,uncharacterized protein LOC112588772
LOC105182707,0,-0.226674908,1,1,uncharacterized protein LOC105182707
LOC105182708,0,-0.226674908,1,1,death-associated inhibitor of apoptosis 1
LOC112588773,0,-0.226674908,1,1,uncharacterized protein LOC112588773
LOC112588774,0,-0.226674908,1,1,uncharacterized protein LOC112588774
LOC109503688,0,-0.226674908,1,1,putative odorant receptor 85e
LOC109503689,0,-0.226674908,1,1,odorant receptor 24a-like
LOC105181503,0,-0.226674908,1,1,uncharacterized protein LOC105181503
LOC105181504,0,-0.226674908,1,1,uncharacterized protein LOC105181504
LOC105191536,0,-0.226674908,1,1,piggyBac transposable element-derived protein 4
LOC109504201,0,-0.226674908,1,1,uncharacterized protein LOC109504201
LOC109504562,0,-0.226674908,1,1,odorant receptor coreceptor-like
LOC109504124,0,-0.226674908,1,1,uncharacterized protein LOC109504124 isoform X1
LOC105190332,0,-0.226674908,1,1,odorant receptor 49b-like
LOC109503608,0,-0.226674908,1,1,odorant receptor 4-like
LOC112588776,0,-0.226674908,1,1,uncharacterized protein LOC112588776
LOC105188252,0,-0.226674908,1,1,LOW QUALITY PROTEIN: adenylate cyclase type 10-like
LOC105189056,0,-0.226674908,1,1,uncharacterized protein LOC105189056
LOC112588803,0,-0.226674908,1,1,uncharacterized protein LOC112588803
LOC105180673,0,-0.226674908,1,1,protein takeout
LOC112588806,0,-0.226674908,1,1,THAP domain-containing protein 1-like
LOC112588808,0,-0.226674908,1,1,uncharacterized protein LOC112588808
LOC105181135,0,-0.226674908,1,1,uncharacterized protein LOC105181135
LOC112588809,0,-0.226674908,1,1,uncharacterized protein LOC112588809
LOC112588798,0,-0.226674908,1,1,uncharacterized protein LOC112588798
LOC105181302,0,-0.226674908,1,1,"histone-lysine N-methyltransferase SETMAR-like, partial"
LOC112588824,0,-0.226674908,1,1,uncharacterized protein LOC112588824
LOC112588813,0,-0.226674908,1,1,serine/arginine repetitive matrix protein 1-like
LOC112588821,0,-0.226674908,1,1,serine/arginine repetitive matrix protein 1-like
LOC112588815,0,-0.226674908,1,1,uncharacterized protein LOC112588815
LOC112588817,0,-0.226674908,1,1,uncharacterized protein LOC112588817
LOC112588819,0,-0.226674908,1,1,hippocalcin-like protein 4
LOC112588830,0,-0.226674908,1,1,protein ALP1-like
LOC112588831,0,-0.226674908,1,1,uncharacterized protein LOC112588831
LOC112588832,0,-0.226674908,1,1,uncharacterized protein LOC112588832
LOC112588833,0,-0.226674908,1,1,uncharacterized protein LOC112588833
LOC105189188,0,-0.226674908,1,1,uncharacterized protein LOC105189188
LOC105189186,0,-0.226674908,1,1,protein twist
LOC112588838,0,-0.226674908,1,1,uncharacterized protein LOC112588838
LOC112588842,0,-0.226674908,1,1,uncharacterized protein LOC112588842
LOC112588849,0,-0.226674908,1,1,"uncharacterized protein LOC112588849, partial"
LOC112588851,0,-0.226674908,1,1,"dynein assembly factor 3, axonemal-like"
LOC105190455,0,-0.226674908,1,1,"dynein assembly factor 3, axonemal"
LOC112588853,0,-0.226674908,1,1,ribonucleoside-diphosphate reductase small subunit-like
LOC112588856,0,-0.226674908,1,1,thymidylate synthase-like
LOC112588857,0,-0.226674908,1,1,"uncharacterized protein LOC112588857, partial"
LOC112588859,0,-0.226674908,1,1,uncharacterized protein LOC112588859
LOC112588860,0,-0.226674908,1,1,uncharacterized protein LOC112588860
LOC105182613,0,-0.226674908,1,1,uncharacterized protein LOC105182613
LOC112588867,0,-0.226674908,1,1,uncharacterized protein LOC112588867
LOC112588868,0,-0.226674908,1,1,cytochrome P450 9e2-like
LOC105187730,0,-0.226674908,1,1,cytochrome P450 9e2-like
LOC112588869,0,-0.226674908,1,1,cytochrome P450 9e2-like
LOC112588872,0,-0.226674908,1,1,uncharacterized protein LOC112588872
LOC112588871,0,-0.226674908,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC112588876,0,-0.226674908,1,1,uncharacterized protein LOC112588876
LOC112588881,0,-0.226674908,1,1,nuclear speckle splicing regulatory protein 1-like
LOC105189487,0,-0.226674908,1,1,protein LIAT1
LOC109503588,0,-0.226674908,1,1,chymotrypsin-1-like isoform X2
LOC112588885,0,-0.226674908,1,1,uncharacterized protein LOC112588885
LOC112588886,0,-0.226674908,1,1,uncharacterized protein LOC112588886
LOC112588889,0,-0.226674908,1,1,uncharacterized protein LOC112588889
LOC112588888,0,-0.226674908,1,1,zinc finger protein 160-like
LOC112588892,0,-0.226674908,1,1,zinc finger protein 624-like
LOC105183333,0,-0.226674908,1,1,zinc finger protein 708
LOC112588891,0,-0.226674908,1,1,oocyte zinc finger protein XlCOF6-like
LOC105190980,0,-0.226674908,1,1,uncharacterized protein LOC105190980
LOC112588893,0,-0.226674908,1,1,uncharacterized protein LOC112588893
LOC112588895,0,-0.226674908,1,1,uncharacterized protein LOC112588895
LOC112588901,0,-0.226674908,1,1,putative nuclease HARBI1
LOC112588903,0,-0.226674908,1,1,uncharacterized protein LOC112588903
LOC112588904,0,-0.226674908,1,1,trihydrophobin-like
LOC112588906,0,-0.226674908,1,1,putative glycine-rich cell wall structural protein 1
LOC112588918,0,-0.226674908,1,1,uncharacterized protein LOC112588918
LOC112588919,0,-0.226674908,1,1,uncharacterized protein LOC112588919
LOC105186430,0,-0.226674908,1,1,glycine-rich cell wall structural protein 1.8
LOC105186431,0,-0.226674908,1,1,uncharacterized protein LOC105186431
LOC105186432,0,-0.226674908,1,1,glycine-rich protein 5-like
LOC112588924,0,-0.226674908,1,1,uncharacterized protein LOC112588924
LOC112588925,0,-0.226674908,1,1,uncharacterized protein LOC112588925
LOC112588926,0,-0.226674908,1,1,uncharacterized protein LOC112588926
LOC109504182,0,-0.226674908,1,1,uncharacterized protein LOC109504182
LOC109504404,0,-0.226674908,1,1,putative odorant receptor 85d
LOC109504434,0,-0.226674908,1,1,uncharacterized protein LOC109504434
LOC112588931,0,-0.226674908,1,1,putative odorant receptor 85d
LOC105181304,0,-0.226674908,1,1,odorant receptor 13a-like
LOC112588934,0,-0.226674908,1,1,uncharacterized protein LOC112588934
LOC112588936,0,-0.226674908,1,1,uncharacterized protein LOC112588936
LOC112588947,0,-0.226674908,1,1,sphingolipid delta(4)-desaturase DES1-like
LOC105188033,0,-0.226674908,1,1,sphingolipid delta(4)-desaturase DES1 isoform X1
LOC105188036,0,-0.226674908,1,1,cytochrome P450 9e2
LOC112588954,0,-0.226674908,1,1,uncharacterized protein LOC112588954
LOC112588966,0,-0.226674908,1,1,putative nuclease HARBI1
LOC112588971,0,-0.226674908,1,1,uncharacterized protein LOC112588971
LOC112588979,0,-0.226674908,1,1,lysine-rich arabinogalactan protein 19-like
LOC112588980,0,-0.226674908,1,1,uncharacterized protein LOC112588980
LOC112588981,0,-0.226674908,1,1,uncharacterized protein LOC112588981
LOC112588982,0,-0.226674908,1,1,uncharacterized protein LOC112588982
LOC112588983,0,-0.226674908,1,1,uncharacterized protein LOC112588983
LOC112588984,0,-0.226674908,1,1,vacuolar protein sorting-associated protein 4-like
LOC105182153,0,-0.226674908,1,1,uncharacterized protein K02A2.6-like
LOC105182152,0,-0.226674908,1,1,uncharacterized protein LOC105182152
LOC112588989,0,-0.226674908,1,1,uncharacterized protein LOC112588989
LOC112588990,0,-0.226674908,1,1,uncharacterized protein LOC112588990
LOC105187996,0,-0.226674908,1,1,uncharacterized protein LOC105187996
LOC109503969,0,-0.226674908,1,1,uncharacterized protein LOC109503969
LOC105188783,0,-0.226674908,1,1,protein ALP1-like
LOC105188740,0,-0.226674908,1,1,uncharacterized protein LOC105188740
LOC105185050,0,-0.226674908,1,1,"uncharacterized protein LOC105185050, partial"
LOC105181437,0,-0.226674908,1,1,uncharacterized protein LOC105181437
LOC112589001,0,-0.226674908,1,1,uncharacterized protein LOC112589001
LOC105183682,0,-0.226674908,1,1,venom allergen 5
LOC105183683,0,-0.226674908,1,1,uncharacterized protein LOC105183683
LOC105183684,0,-0.226674908,1,1,uncharacterized protein LOC105183684
LOC105183644,0,-0.226674908,1,1,retinol-binding protein pinta
LOC105187130,0,-0.226674908,1,1,ropporin-1-like protein
LOC105191221,0,-0.226674908,1,1,uncharacterized protein LOC105191221
LOC112589053,0,-0.226674908,1,1,uncharacterized protein LOC112589053
LOC112589054,0,-0.226674908,1,1,uncharacterized protein LOC112589054
LOC112589055,0,-0.226674908,1,1,uncharacterized protein F54H12.2-like
LOC112589056,0,-0.226674908,1,1,uncharacterized protein F54H12.2-like
LOC105183620,0,-0.226674908,1,1,odorant receptor Or2
LOC105180987,0,-0.226674908,1,1,chymotrypsin-2
LOC105181774,0,-0.226674908,1,1,chymotrypsin-1
LOC105191638,0,-0.226674908,1,1,basic helix-loop-helix neural transcription factor TAP
LOC105191641,0,-0.226674908,1,1,mucin-2 isoform X2
LOC105191642,0,-0.226674908,1,1,prisilkin-39 isoform X2
LOC112589065,0,-0.226674908,1,1,"uncharacterized protein LOC112589065, partial"
LOC112589059,0,-0.226674908,1,1,uncharacterized protein LOC112589059
LOC112589060,0,-0.226674908,1,1,uncharacterized protein LOC112589060
LOC112589061,0,-0.226674908,1,1,uncharacterized protein LOC112589061
LOC112589062,0,-0.226674908,1,1,uncharacterized protein LOC112589062
LOC105190937,0,-0.226674908,1,1,uncharacterized protein LOC105190937
LOC105190413,0,-0.226674908,1,1,uncharacterized protein LOC105190413 isoform X2
LOC112589067,0,-0.226674908,1,1,uncharacterized protein LOC112589067 isoform X4
LOC112589064,0,-0.226674908,1,1,"probable transcription-associated protein 1, partial"
LOC105186049,0,-0.226674908,1,1,uncharacterized protein LOC105186049
LOC112589073,0,-0.226674908,1,1,uncharacterized protein LOC112589073
LOC112589074,0,-0.226674908,1,1,uncharacterized protein LOC112589074
LOC105182099,0,-0.226674908,1,1,uncharacterized protein LOC105182099
LOC112589082,0,-0.226674908,1,1,uncharacterized protein LOC112589082
LOC105188844,0,-0.226674908,1,1,homeotic protein ultrabithorax isoform X2
LOC105188888,0,-0.226674908,1,1,homeobox protein abdominal-A homolog isoform X2
LOC109504175,0,-0.226674908,1,1,uncharacterized protein LOC109504175
LOC112589102,0,-0.226674908,1,1,uncharacterized protein LOC112589102
LOC112589103,0,-0.226674908,1,1,uncharacterized protein LOC112589103
LOC105189335,0,-0.226674908,1,1,aldose 1-epimerase
LOC112589115,0,-0.226674908,1,1,androglobin-like
LOC112589118,0,-0.226674908,1,1,gastrulation defective protein 1 homolog
LOC112589119,0,-0.226674908,1,1,uncharacterized protein K02A2.6-like
LOC112589120,0,-0.226674908,1,1,dentin sialophosphoprotein-like
LOC112589121,0,-0.226674908,1,1,baculoviral IAP repeat-containing protein 3-like
LOC109503786,0,-0.226674908,1,1,uncharacterized protein LOC109503786
LOC112589122,0,-0.226674908,1,1,uncharacterized protein LOC112589122
LOC112589139,0,-0.226674908,1,1,uncharacterized protein LOC112589139
LOC112589140,0,-0.226674908,1,1,uncharacterized protein LOC112589140
LOC112589141,0,-0.226674908,1,1,uncharacterized protein LOC112589141
LOC105184115,0,-0.226674908,1,1,uncharacterized protein LOC105184115
LOC112589142,0,-0.226674908,1,1,uncharacterized protein LOC112589142
LOC105186985,0,-0.226674908,1,1,putative uncharacterized protein DDB_G0293878
LOC112589150,0,-0.226674908,1,1,cytochrome P450 9e2-like
LOC105188904,0,-0.226674908,1,1,cytochrome P450 9e2
LOC109503572,0,-0.226674908,1,1,DDRGK domain-containing protein 1 isoform X2
LOC112589159,0,-0.226674908,1,1,uncharacterized protein LOC112589159
LOC112589160,0,-0.226674908,1,1,uncharacterized protein LOC112589160
LOC112589158,0,-0.226674908,1,1,uncharacterized protein LOC112589158 isoform X1
LOC112589161,0,-0.226674908,1,1,uncharacterized protein LOC112589161
LOC105186403,0,-0.226674908,1,1,uncharacterized protein LOC105186403
LOC105186414,0,-0.226674908,1,1,uncharacterized protein LOC105186414
LOC109503657,0,-0.226674908,1,1,putative nuclease HARBI1
LOC112589174,0,-0.226674908,1,1,uncharacterized protein LOC112589174
LOC112589187,0,-0.226674908,1,1,uncharacterized protein LOC112589187
LOC105191053,0,-0.226674908,1,1,uncharacterized protein LOC105191053
LOC105184359,0,-0.226674908,1,1,zinc carboxypeptidase
LOC105187944,0,-0.226674908,1,1,uncharacterized protein LOC105187944 isoform X3
LOC112588066,0,-0.226674908,1,1,zinc carboxypeptidase-like
LOC105186659,0,-0.226674908,1,1,uncharacterized protein LOC105186659
LOC112589198,0,-0.226674908,1,1,uncharacterized protein LOC112589198
LOC112589201,0,-0.226674908,1,1,putative nuclease HARBI1
LOC112588054,0,-0.226674908,1,1,uncharacterized protein LOC112588054 isoform X1
LOC112589206,0,-0.226674908,1,1,uncharacterized protein LOC112589206
LOC112589207,0,-0.226674908,1,1,uncharacterized protein LOC112589207
LOC112589209,0,-0.226674908,1,1,uncharacterized protein LOC112589209
LOC112589211,0,-0.226674908,1,1,fidgetin-like protein 1
LOC112589212,0,-0.226674908,1,1,uncharacterized protein LOC112589212
LOC105183635,0,-0.226674908,1,1,uncharacterized protein LOC105183635
LOC105192669,0,-0.226674908,1,1,uncharacterized protein LOC105192669
LOC112589215,0,-0.226674908,1,1,uncharacterized protein LOC112589215
LOC112589214,0,-0.226674908,1,1,uncharacterized protein LOC112589214
LOC105187114,0,-0.226674908,1,1,uncharacterized protein LOC105187114
LOC105187113,0,-0.226674908,1,1,uncharacterized protein LOC105187113
LOC105187112,0,-0.226674908,1,1,uncharacterized protein LOC105187112
LOC105181578,0,-0.226674908,1,1,uncharacterized protein LOC105181578
LOC105187403,0,-0.226674908,1,1,uncharacterized protein LOC105187403
LOC105187404,0,-0.226674908,1,1,uncharacterized protein LOC105187404 isoform X1
LOC112589226,0,-0.226674908,1,1,piggyBac transposable element-derived protein 4-like
LOC112589220,0,-0.226674908,1,1,juvenile hormone acid O-methyltransferase-like isoform X1
LOC109503821,0,-0.226674908,1,1,uncharacterized protein LOC109503821
LOC112589230,0,-0.226674908,1,1,uncharacterized protein F54H12.2-like
LOC112589233,0,-0.226674908,1,1,uncharacterized protein LOC112589233
LOC109503930,0,-0.226674908,1,1,uncharacterized protein LOC109503930
LOC105185041,0,-0.226674908,1,1,uncharacterized protein LOC105185041
LOC112589234,0,-0.226674908,1,1,uncharacterized protein LOC112589234
LOC112589235,0,-0.226674908,1,1,uncharacterized protein LOC112589235
LOC112589236,0,-0.226674908,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC112589238,0,-0.226674908,1,1,uncharacterized protein LOC112589238
LOC105182982,0,-0.226674908,1,1,juvenile hormone acid O-methyltransferase isoform X2
LOC112589239,0,-0.226674908,1,1,juvenile hormone acid O-methyltransferase-like isoform X2
LOC105188867,0,-0.226674908,1,1,uncharacterized protein LOC105188867
LOC112589249,0,-0.226674908,1,1,uncharacterized protein LOC112589249
LOC112589250,0,-0.226674908,1,1,serine/arginine-rich splicing factor RS2Z32-like
LOC105187050,0,-0.226674908,1,1,odorant receptor Or2-like
LOC112589262,0,-0.226674908,1,1,uncharacterized protein LOC112589262
LOC105186877,0,-0.226674908,1,1,uncharacterized protein LOC105186877 isoform X2
LOC112589266,0,-0.226674908,1,1,uncharacterized protein LOC112589266
LOC112589265,0,-0.226674908,1,1,uncharacterized protein LOC112589265 isoform X2
LOC112589260,0,-0.226674908,1,1,uncharacterized protein LOC112589260 isoform X2
LOC105189829,0,-0.226674908,1,1,cuticle protein 64
LOC105189842,0,-0.226674908,1,1,zinc finger protein 512B-like
LOC105189830,0,-0.226674908,1,1,uncharacterized protein LOC105189830 isoform X1
LOC105189843,0,-0.226674908,1,1,kininogen-1-like
LOC105189844,0,-0.226674908,1,1,uncharacterized protein LOC105189844
LOC112589271,0,-0.226674908,1,1,uncharacterized protein LOC112589271
LOC112589277,0,-0.226674908,1,1,putative nuclease HARBI1
LOC112589298,0,-0.226674908,1,1,uncharacterized protein LOC112589298
LOC112589301,0,-0.226674908,1,1,uncharacterized protein LOC112589301
LOC112589299,0,-0.226674908,1,1,uncharacterized protein LOC112589299
LOC112589306,0,-0.226674908,1,1,uncharacterized protein LOC112589306 isoform X2
LOC112589308,0,-0.226674908,1,1,putative nuclease HARBI1
LOC112589305,0,-0.226674908,1,1,uncharacterized protein LOC112589305
LOC112589302,0,-0.226674908,1,1,putative nuclease HARBI1
LOC112589318,0,-0.226674908,1,1,uncharacterized protein LOC112589318
LOC112589319,0,-0.226674908,1,1,uncharacterized protein LOC112589319
LOC112589322,0,-0.226674908,1,1,putative nuclease HARBI1
LOC105181087,0,-0.226674908,1,1,uncharacterized protein LOC105181087
LOC105181085,0,-0.226674908,1,1,myrosinase 1
LOC105181077,0,-0.226674908,1,1,uncharacterized protein LOC105181077
LOC112589332,0,-0.226674908,1,1,uncharacterized protein LOC112589332
LOC112589342,0,-0.226674908,1,1,uncharacterized protein LOC112589342
LOC112589344,0,-0.226674908,1,1,uncharacterized protein LOC112589344
LOC112589345,0,-0.226674908,1,1,uncharacterized protein LOC112589345
LOC105189164,0,-0.226674908,1,1,odorant receptor 13a
LOC109503818,0,-0.226674908,1,1,uncharacterized protein LOC109503818 isoform X2
LOC112589349,0,-0.226674908,1,1,uncharacterized protein LOC112589349
LOC105192322,0,-0.226674908,1,1,uncharacterized protein LOC105192322 isoform X1
LOC105192282,0,-0.226674908,1,1,uncharacterized protein LOC105192282
LOC112589352,0,-0.226674908,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC112589359,0,-0.226674908,1,1,spore coat protein SP96-like
LOC112589354,0,-0.226674908,1,1,fatty acid synthase-like
LOC112589369,0,-0.226674908,1,1,uncharacterized protein LOC112589369
LOC112589374,0,-0.226674908,1,1,thymidylate synthase-like
LOC112589387,0,-0.226674908,1,1,caldesmon-like
LOC105184295,0,-0.226674908,1,1,WAS/WASL-interacting protein family member 2-like
LOC105184307,0,-0.226674908,1,1,uncharacterized protein LOC105184307
LOC112589386,0,-0.226674908,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC112589388,0,-0.226674908,1,1,putative nuclease HARBI1
LOC112589390,0,-0.226674908,1,1,40S ribosomal protein S28-like
LOC112589389,0,-0.226674908,1,1,putative nuclease HARBI1
LOC112589391,0,-0.226674908,1,1,40S ribosomal protein S28-like
LOC112589406,0,-0.226674908,1,1,uncharacterized protein LOC112589406
LOC112589405,0,-0.226674908,1,1,uncharacterized protein LOC112589405
LOC105185439,0,-0.226674908,1,1,odorant receptor 9a-like isoform X2
LOC112589408,0,-0.226674908,1,1,uncharacterized protein LOC112589408
LOC112589409,0,-0.226674908,1,1,uncharacterized protein LOC112589409
LOC105189348,0,-0.226674908,1,1,uncharacterized protein LOC105189348
LOC105191820,0,-0.226674908,1,1,uncharacterized protein LOC105191820
LOC112589410,0,-0.226674908,1,1,uncharacterized protein LOC112589410
